time,Np,dp,dm ,dg,np
0.001,7.59919E+17,2.00E-09,3.49439E-09,2.96E-09,3.455704878
0.001003,7.57649E+17,2.00E-09,3.4991E-09,2.97E-09,3.466061693
0.0010061,7.55387E+17,2.00E-09,3.50381E-09,2.97E-09,3.476438952
0.0010091,7.53134E+17,2.00E-09,3.50852E-09,2.98E-09,3.486836672
0.0010121,7.50891E+17,2.00E-09,3.51324E-09,2.99E-09,3.497254872
0.0010152,7.48656E+17,2.00E-09,3.51795E-09,2.99E-09,3.507693567
0.0010182,7.46431E+17,2.00E-09,3.52267E-09,3.00E-09,3.518152776
0.0010212,7.44214E+17,2.00E-09,3.52739E-09,3.00E-09,3.528632515
0.0010242,7.42006E+17,2.00E-09,3.5321E-09,3.01E-09,3.539132803
0.0010273,7.39806E+17,2.00E-09,3.53683E-09,3.01E-09,3.549653655
0.0010303,7.37616E+17,2.00E-09,3.54155E-09,3.02E-09,3.56019509
0.0010333,7.35434E+17,2.00E-09,3.54627E-09,3.02E-09,3.570757124
0.0010364,7.33261E+17,2.00E-09,3.551E-09,3.03E-09,3.581339775
0.0010394,7.31096E+17,2.00E-09,3.55573E-09,3.03E-09,3.59194306
0.0010424,7.2894E+17,2.00E-09,3.56045E-09,3.04E-09,3.602566996
0.0010455,7.26793E+17,2.00E-09,3.56518E-09,3.04E-09,3.6132116
0.0010485,7.24654E+17,2.00E-09,3.56992E-09,3.05E-09,3.623876889
0.0010515,7.22523E+17,2.00E-09,3.57465E-09,3.05E-09,3.63456288
0.0010545,7.20401E+17,2.00E-09,3.57938E-09,3.06E-09,3.645269591
0.0010576,7.18287E+17,2.00E-09,3.58412E-09,3.06E-09,3.655997038
0.0010606,7.16182E+17,2.00E-09,3.58886E-09,3.07E-09,3.666745239
0.0010636,7.14085E+17,2.00E-09,3.5936E-09,3.07E-09,3.677514211
0.0010667,7.11996E+17,2.00E-09,3.59834E-09,3.08E-09,3.68830397
0.0010697,7.09915E+17,2.00E-09,3.60308E-09,3.08E-09,3.699114535
0.0010727,7.07842E+17,2.00E-09,3.60782E-09,3.09E-09,3.70994592
0.0010758,7.05778E+17,2.00E-09,3.61257E-09,3.10E-09,3.720798145
0.0010788,7.03721E+17,2.00E-09,3.61732E-09,3.10E-09,3.731671225
0.0010818,7.01673E+17,2.00E-09,3.62206E-09,3.11E-09,3.742565178
0.0010848,6.99633E+17,2.00E-09,3.62681E-09,3.11E-09,3.75348002
0.0010879,6.976E+17,2.00E-09,3.63157E-09,3.12E-09,3.764415769
0.0010909,6.95576E+17,2.00E-09,3.63632E-09,3.12E-09,3.775372442
0.0010939,6.93559E+17,2.00E-09,3.64107E-09,3.13E-09,3.786350055
0.001097,6.9155E+17,2.00E-09,3.64583E-09,3.13E-09,3.797348625
0.0011,6.89549E+17,2.00E-09,3.65059E-09,3.14E-09,3.808368169
0.001103,6.87556E+17,2.00E-09,3.65534E-09,3.14E-09,3.819408705
0.0011061,6.8557E+17,2.00E-09,3.6601E-09,3.15E-09,3.830470248
0.0011091,6.83592E+17,2.00E-09,3.66487E-09,3.15E-09,3.841552816
0.0011121,6.81622E+17,2.00E-09,3.66963E-09,3.16E-09,3.852656426
0.0011152,6.7966E+17,2.00E-09,3.67439E-09,3.16E-09,3.863781094
0.0011182,6.77705E+17,2.00E-09,3.67916E-09,3.17E-09,3.874926838
0.0011212,6.75757E+17,2.00E-09,3.68393E-09,3.17E-09,3.886093673
0.0011242,6.73818E+17,2.00E-09,3.6887E-09,3.18E-09,3.897281617
0.0011273,6.71885E+17,2.00E-09,3.69347E-09,3.19E-09,3.908490687
0.0011303,6.6996E+17,2.00E-09,3.69824E-09,3.19E-09,3.919720899
0.0011333,6.68043E+17,2.00E-09,3.70301E-09,3.20E-09,3.93097227
0.0011364,6.66132E+17,2.00E-09,3.70779E-09,3.20E-09,3.942244816
0.0011394,6.64229E+17,2.00E-09,3.71256E-09,3.21E-09,3.953538555
0.0011424,6.62334E+17,2.00E-09,3.71734E-09,3.21E-09,3.964853504
0.0011455,6.60446E+17,2.00E-09,3.72212E-09,3.22E-09,3.976189678
0.0011485,6.58564E+17,2.00E-09,3.7269E-09,3.22E-09,3.987547094
0.0011515,6.56691E+17,2.00E-09,3.73168E-09,3.23E-09,3.99892577
0.0011545,6.54824E+17,2.00E-09,3.73646E-09,3.23E-09,4.010325721
0.0011576,6.52964E+17,2.00E-09,3.74125E-09,3.24E-09,4.021746964
0.0011606,6.51112E+17,2.00E-09,3.74604E-09,3.24E-09,4.033189517
0.0011636,6.49266E+17,2.00E-09,3.75082E-09,3.25E-09,4.044653395
0.0011667,6.47428E+17,2.00E-09,3.75561E-09,3.26E-09,4.056138615
0.0011697,6.45596E+17,2.00E-09,3.7604E-09,3.26E-09,4.067645194
0.0011727,6.43772E+17,2.00E-09,3.76519E-09,3.27E-09,4.079173148
0.0011758,6.41954E+17,2.00E-09,3.76999E-09,3.27E-09,4.090722494
0.0011788,6.40144E+17,2.00E-09,3.77478E-09,3.28E-09,4.102293248
0.0011818,6.3834E+17,2.00E-09,3.77958E-09,3.28E-09,4.113885427
0.0011848,6.36543E+17,2.00E-09,3.78438E-09,3.29E-09,4.125499048
0.0011879,6.34753E+17,2.00E-09,3.78918E-09,3.29E-09,4.137134126
0.0011909,6.32969E+17,2.00E-09,3.79398E-09,3.30E-09,4.148790678
0.0011939,6.31192E+17,2.00E-09,3.79878E-09,3.30E-09,4.160468721
0.001197,6.29423E+17,2.00E-09,3.80358E-09,3.31E-09,4.172168271
0.0012,6.27659E+17,2.00E-09,3.80839E-09,3.31E-09,4.183889344
0.001203,6.25903E+17,2.00E-09,3.81319E-09,3.32E-09,4.195631957
0.0012061,6.24152E+17,2.00E-09,3.818E-09,3.33E-09,4.207396127
0.0012091,6.22409E+17,2.00E-09,3.82281E-09,3.33E-09,4.219181869
0.0012121,6.20672E+17,2.00E-09,3.82762E-09,3.34E-09,4.230989201
0.0012152,6.18942E+17,2.00E-09,3.83243E-09,3.34E-09,4.242818138
0.0012182,6.17218E+17,2.00E-09,3.83725E-09,3.35E-09,4.254668696
0.0012212,6.155E+17,2.00E-09,3.84206E-09,3.35E-09,4.266540893
0.0012242,6.13789E+17,2.00E-09,3.84688E-09,3.36E-09,4.278434744
0.0012273,6.12084E+17,2.00E-09,3.85169E-09,3.36E-09,4.290350266
0.0012303,6.10386E+17,2.00E-09,3.85651E-09,3.37E-09,4.302287474
0.0012333,6.08694E+17,2.00E-09,3.86133E-09,3.37E-09,4.314246386
0.0012364,6.07009E+17,2.00E-09,3.86615E-09,3.38E-09,4.326227017
0.0012394,6.05329E+17,2.00E-09,3.87098E-09,3.39E-09,4.338229384
0.0012424,6.03656E+17,2.00E-09,3.8758E-09,3.39E-09,4.350253503
0.0012455,6.01989E+17,2.00E-09,3.88063E-09,3.40E-09,4.36229939
0.0012485,6.00328E+17,2.00E-09,3.88545E-09,3.40E-09,4.374367061
0.0012515,5.98674E+17,2.00E-09,3.89028E-09,3.41E-09,4.386456533
0.0012545,5.97025E+17,2.00E-09,3.89511E-09,3.41E-09,4.398567822
0.0012576,5.95383E+17,2.00E-09,3.89994E-09,3.42E-09,4.410700943
0.0012606,5.93747E+17,2.00E-09,3.90478E-09,3.42E-09,4.422855913
0.0012636,5.92117E+17,2.00E-09,3.90961E-09,3.43E-09,4.435032748
0.0012667,5.90492E+17,2.00E-09,3.91445E-09,3.43E-09,4.447231464
0.0012697,5.88874E+17,2.00E-09,3.91928E-09,3.44E-09,4.459452078
0.0012727,5.87262E+17,2.00E-09,3.92412E-09,3.45E-09,4.471694605
0.0012758,5.85656E+17,2.00E-09,3.92896E-09,3.45E-09,4.483959061
0.0012788,5.84055E+17,2.00E-09,3.9338E-09,3.46E-09,4.496245463
0.0012818,5.82461E+17,2.00E-09,3.93864E-09,3.46E-09,4.508553826
0.0012848,5.80872E+17,2.00E-09,3.94349E-09,3.47E-09,4.520884166
0.0012879,5.7929E+17,2.00E-09,3.94833E-09,3.47E-09,4.5332365
0.0012909,5.77713E+17,2.00E-09,3.95318E-09,3.48E-09,4.545610844
0.0012939,5.76141E+17,2.00E-09,3.95803E-09,3.48E-09,4.558007213
0.001297,5.74576E+17,2.00E-09,3.96288E-09,3.49E-09,4.570425624
0.0013,5.73016E+17,2.00E-09,3.96773E-09,3.50E-09,4.582866091
0.001303,5.71462E+17,2.00E-09,3.97258E-09,3.50E-09,4.595328633
0.0013061,5.69914E+17,2.00E-09,3.97743E-09,3.51E-09,4.607813263
0.0013091,5.68371E+17,2.00E-09,3.98229E-09,3.51E-09,4.620319998
0.0013121,5.66834E+17,2.00E-09,3.98714E-09,3.52E-09,4.632848855
0.0013152,5.65303E+17,2.00E-09,3.992E-09,3.52E-09,4.645399848
0.0013182,5.63777E+17,2.00E-09,3.99686E-09,3.53E-09,4.657972994
0.0013212,5.62256E+17,2.00E-09,4.00172E-09,3.53E-09,4.670568309
0.0013242,5.60741E+17,2.00E-09,4.00658E-09,3.54E-09,4.683185808
0.0013273,5.59232E+17,2.00E-09,4.01144E-09,3.55E-09,4.695825508
0.0013303,5.57728E+17,2.00E-09,4.0163E-09,3.55E-09,4.708487423
0.0013333,5.5623E+17,2.00E-09,4.02117E-09,3.56E-09,4.721171571
0.0013364,5.54737E+17,2.00E-09,4.02604E-09,3.56E-09,4.733877966
0.0013394,5.53249E+17,2.00E-09,4.0309E-09,3.57E-09,4.746606624
0.0013424,5.51767E+17,2.00E-09,4.03577E-09,3.57E-09,4.759357561
0.0013455,5.5029E+17,2.00E-09,4.04064E-09,3.58E-09,4.772130794
0.0013485,5.48819E+17,2.00E-09,4.04552E-09,3.58E-09,4.784926336
0.0013515,5.47352E+17,2.00E-09,4.05039E-09,3.59E-09,4.797744205
0.0013545,5.45891E+17,2.00E-09,4.05526E-09,3.60E-09,4.810584417
0.0013576,5.44436E+17,2.00E-09,4.06014E-09,3.60E-09,4.823446985
0.0013606,5.42985E+17,2.00E-09,4.06502E-09,3.61E-09,4.836331927
0.0013636,5.4154E+17,2.00E-09,4.06989E-09,3.61E-09,4.849239258
0.0013667,5.401E+17,2.00E-09,4.07477E-09,3.62E-09,4.862168994
0.0013697,5.38665E+17,2.00E-09,4.07965E-09,3.62E-09,4.875121149
0.0013727,5.37235E+17,2.00E-09,4.08454E-09,3.63E-09,4.888095741
0.0013758,5.3581E+17,2.00E-09,4.08942E-09,3.63E-09,4.901092784
0.0013788,5.34391E+17,2.00E-09,4.09431E-09,3.64E-09,4.914112293
0.0013818,5.32976E+17,2.00E-09,4.09919E-09,3.65E-09,4.927154286
0.0013848,5.31567E+17,2.00E-09,4.10408E-09,3.65E-09,4.940218776
0.0013879,5.30162E+17,2.00E-09,4.10897E-09,3.66E-09,4.95330578
0.0013909,5.28763E+17,2.00E-09,4.11386E-09,3.66E-09,4.966415313
0.0013939,5.27369E+17,2.00E-09,4.11875E-09,3.67E-09,4.97954739
0.001397,5.25979E+17,2.00E-09,4.12364E-09,3.67E-09,4.992702028
0.0014,5.24594E+17,2.00E-09,4.12854E-09,3.68E-09,5.005879241
0.001403,5.23215E+17,2.00E-09,4.13343E-09,3.69E-09,5.019079045
0.0014061,5.2184E+17,2.00E-09,4.13833E-09,3.69E-09,5.032301455
0.0014091,5.2047E+17,2.00E-09,4.14323E-09,3.70E-09,5.045546487
0.0014121,5.19105E+17,2.00E-09,4.14813E-09,3.70E-09,5.058814157
0.0014152,5.17745E+17,2.00E-09,4.15303E-09,3.71E-09,5.072104479
0.0014182,5.1639E+17,2.00E-09,4.15793E-09,3.71E-09,5.085417469
0.0014212,5.15039E+17,2.00E-09,4.16283E-09,3.72E-09,5.098753143
0.0014242,5.13693E+17,2.00E-09,4.16774E-09,3.72E-09,5.112111515
0.0014273,5.12352E+17,2.00E-09,4.17264E-09,3.73E-09,5.125492602
0.0014303,5.11016E+17,2.00E-09,4.17755E-09,3.74E-09,5.138896418
0.0014333,5.09684E+17,2.00E-09,4.18246E-09,3.74E-09,5.152322978
0.0014364,5.08357E+17,2.00E-09,4.18737E-09,3.75E-09,5.165772299
0.0014394,5.07035E+17,2.00E-09,4.19228E-09,3.75E-09,5.179244395
0.0014424,5.05717E+17,2.00E-09,4.19719E-09,3.76E-09,5.192739281
0.0014455,5.04404E+17,2.00E-09,4.2021E-09,3.76E-09,5.206256974
0.0014485,5.03096E+17,2.00E-09,4.20702E-09,3.77E-09,5.219797487
0.0014515,5.01792E+17,2.00E-09,4.21193E-09,3.78E-09,5.233360837
0.0014545,5.00492E+17,2.00E-09,4.21685E-09,3.78E-09,5.246947038
0.0014576,4.99198E+17,2.00E-09,4.22177E-09,3.79E-09,5.260556106
0.0014606,4.97907E+17,2.00E-09,4.22669E-09,3.79E-09,5.274188055
0.0014636,4.96622E+17,2.00E-09,4.23161E-09,3.80E-09,5.287842902
0.0014667,4.9534E+17,2.00E-09,4.23653E-09,3.80E-09,5.30152066
0.0014697,4.94063E+17,2.00E-09,4.24145E-09,3.81E-09,5.315221346
0.0014727,4.92791E+17,2.00E-09,4.24638E-09,3.82E-09,5.328944975
0.0014758,4.91523E+17,2.00E-09,4.2513E-09,3.82E-09,5.342691561
0.0014788,4.9026E+17,2.00E-09,4.25623E-09,3.83E-09,5.356461119
0.0014818,4.89E+17,2.00E-09,4.26116E-09,3.83E-09,5.370253665
0.0014848,4.87746E+17,2.00E-09,4.26609E-09,3.84E-09,5.384069214
0.0014879,4.86495E+17,2.00E-09,4.27102E-09,3.84E-09,5.397907781
0.0014909,4.85249E+17,2.00E-09,4.27595E-09,3.85E-09,5.41176938
0.0014939,4.84007E+17,2.00E-09,4.28088E-09,3.86E-09,5.425654028
0.001497,4.8277E+17,2.00E-09,4.28582E-09,3.86E-09,5.439561738
0.0015,4.81537E+17,2.00E-09,4.29075E-09,3.87E-09,5.453492526
0.001503,4.80308E+17,2.00E-09,4.29569E-09,3.87E-09,5.467446406
0.0015061,4.79083E+17,2.00E-09,4.30063E-09,3.88E-09,5.481423394
0.0015091,4.77862E+17,2.00E-09,4.30557E-09,3.88E-09,5.495423505
0.0015121,4.76646E+17,2.00E-09,4.31051E-09,3.89E-09,5.509446754
0.0015152,4.75434E+17,2.00E-09,4.31545E-09,3.90E-09,5.523493155
0.0015182,4.74226E+17,2.00E-09,4.32039E-09,3.90E-09,5.537562724
0.0015212,4.73022E+17,2.00E-09,4.32534E-09,3.91E-09,5.551655474
0.0015242,4.71823E+17,2.00E-09,4.33028E-09,3.91E-09,5.565771422
0.0015273,4.70627E+17,2.00E-09,4.33523E-09,3.92E-09,5.579910582
0.0015303,4.69436E+17,2.00E-09,4.34018E-09,3.93E-09,5.594072969
0.0015333,4.68248E+17,2.00E-09,4.34513E-09,3.93E-09,5.608258597
0.0015364,4.67065E+17,2.00E-09,4.35008E-09,3.94E-09,5.622467482
0.0015394,4.65885E+17,2.00E-09,4.35503E-09,3.94E-09,5.636699638
0.0015424,4.6471E+17,2.00E-09,4.35998E-09,3.95E-09,5.65095508
0.0015455,4.63539E+17,2.00E-09,4.36494E-09,3.95E-09,5.665233823
0.0015485,4.62372E+17,2.00E-09,4.36989E-09,3.96E-09,5.679535882
0.0015515,4.61208E+17,2.00E-09,4.37485E-09,3.97E-09,5.693861271
0.0015545,4.60049E+17,2.00E-09,4.37981E-09,3.97E-09,5.708210004
0.0015576,4.58894E+17,2.00E-09,4.38477E-09,3.98E-09,5.722582098
0.0015606,4.57742E+17,2.00E-09,4.38973E-09,3.98E-09,5.736977566
0.0015636,4.56595E+17,2.00E-09,4.39469E-09,3.99E-09,5.751396423
0.0015667,4.55451E+17,2.00E-09,4.39965E-09,3.99E-09,5.765838683
0.0015697,4.54311E+17,2.00E-09,4.40461E-09,4.00E-09,5.780304362
0.0015727,4.53175E+17,2.00E-09,4.40958E-09,4.01E-09,5.794793474
0.0015758,4.52043E+17,2.00E-09,4.41454E-09,4.01E-09,5.809306034
0.0015788,4.50915E+17,2.00E-09,4.41951E-09,4.02E-09,5.823842056
0.0015818,4.4979E+17,2.00E-09,4.42448E-09,4.02E-09,5.838401555
0.0015848,4.4867E+17,2.00E-09,4.42945E-09,4.03E-09,5.852984545
0.0015879,4.47553E+17,2.00E-09,4.43442E-09,4.04E-09,5.867591041
0.0015909,4.4644E+17,2.00E-09,4.43939E-09,4.04E-09,5.882221057
0.0015939,4.4533E+17,2.00E-09,4.44437E-09,4.05E-09,5.896874608
0.001597,4.44225E+17,2.00E-09,4.44934E-09,4.05E-09,5.911551709
0.0016,4.43123E+17,2.00E-09,4.45432E-09,4.06E-09,5.926252374
0.001603,4.42024E+17,2.00E-09,4.45929E-09,4.06E-09,5.940976618
0.0016061,4.4093E+17,2.00E-09,4.46427E-09,4.07E-09,5.955724454
0.0016091,4.39839E+17,2.00E-09,4.46925E-09,4.08E-09,5.970495898
0.0016121,4.38752E+17,2.00E-09,4.47423E-09,4.08E-09,5.985290964
0.0016152,4.37668E+17,2.00E-09,4.47921E-09,4.09E-09,6.000109666
0.0016182,4.36588E+17,2.00E-09,4.48419E-09,4.09E-09,6.014952018
0.0016212,4.35512E+17,2.00E-09,4.48918E-09,4.10E-09,6.029818036
0.0016242,4.34439E+17,2.00E-09,4.49416E-09,4.11E-09,6.044707733
0.0016273,4.3337E+17,2.00E-09,4.49915E-09,4.11E-09,6.059621124
0.0016303,4.32304E+17,2.00E-09,4.50414E-09,4.12E-09,6.074558223
0.0016333,4.31242E+17,2.00E-09,4.50913E-09,4.12E-09,6.089519044
0.0016364,4.30183E+17,2.00E-09,4.51412E-09,4.13E-09,6.104503602
0.0016394,4.29128E+17,2.00E-09,4.51911E-09,4.14E-09,6.119511912
0.0016424,4.28077E+17,2.00E-09,4.5241E-09,4.14E-09,6.134543987
0.0016455,4.27029E+17,2.00E-09,4.52909E-09,4.15E-09,6.149599841
0.0016485,4.25984E+17,2.00E-09,4.53409E-09,4.15E-09,6.164679489
0.0016515,4.24943E+17,2.00E-09,4.53908E-09,4.16E-09,6.179782946
0.0016545,4.23906E+17,2.00E-09,4.54408E-09,4.16E-09,6.194910225
0.0016576,4.22871E+17,2.00E-09,4.54908E-09,4.17E-09,6.21006134
0.0016606,4.2184E+17,2.00E-09,4.55407E-09,4.18E-09,6.225236306
0.0016636,4.20813E+17,2.00E-09,4.55907E-09,4.18E-09,6.240435138
0.0016667,4.19789E+17,2.00E-09,4.56408E-09,4.19E-09,6.255657848
0.0016697,4.18768E+17,2.00E-09,4.56908E-09,4.19E-09,6.270904452
0.0016727,4.17751E+17,2.00E-09,4.57408E-09,4.20E-09,6.286174963
0.0016758,4.16737E+17,2.00E-09,4.57909E-09,4.21E-09,6.301469396
0.0016788,4.15727E+17,2.00E-09,4.58409E-09,4.21E-09,6.316787764
0.0016818,4.14719E+17,2.00E-09,4.5891E-09,4.22E-09,6.332130082
0.0016848,4.13715E+17,2.00E-09,4.59411E-09,4.22E-09,6.347496364
0.0016879,4.12715E+17,2.00E-09,4.59912E-09,4.23E-09,6.362886624
0.0016909,4.11717E+17,2.00E-09,4.60413E-09,4.24E-09,6.378300876
0.0016939,4.10723E+17,2.00E-09,4.60914E-09,4.24E-09,6.393739133
0.001697,4.09732E+17,2.00E-09,4.61415E-09,4.25E-09,6.409201411
0.0017,4.08745E+17,2.00E-09,4.61916E-09,4.25E-09,6.424687723
0.001703,4.0776E+17,2.00E-09,4.62418E-09,4.26E-09,6.440198083
0.0017061,4.06779E+17,2.00E-09,4.6292E-09,4.27E-09,6.455732504
0.0017091,4.05801E+17,2.00E-09,4.63421E-09,4.27E-09,6.471291002
0.0017121,4.04826E+17,2.00E-09,4.63923E-09,4.28E-09,6.486873589
0.0017152,4.03855E+17,2.00E-09,4.64425E-09,4.28E-09,6.502480281
0.0017182,4.02886E+17,2.00E-09,4.64927E-09,4.29E-09,6.51811109
0.0017212,4.01921E+17,2.00E-09,4.65429E-09,4.30E-09,6.53376603
0.0017242,4.00959E+17,2.00E-09,4.65931E-09,4.30E-09,6.549445116
0.0017273,4E+17,2.00E-09,4.66434E-09,4.31E-09,6.565148362
0.0017303,3.99044E+17,2.00E-09,4.66936E-09,4.31E-09,6.58087578
0.0017333,3.98091E+17,2.00E-09,4.67439E-09,4.32E-09,6.596627386
0.0017364,3.97141E+17,2.00E-09,4.67942E-09,4.33E-09,6.612403192
0.0017394,3.96194E+17,2.00E-09,4.68444E-09,4.33E-09,6.628203214
0.0017424,3.95251E+17,2.00E-09,4.68947E-09,4.34E-09,6.644027463
0.0017455,3.9431E+17,2.00E-09,4.6945E-09,4.34E-09,6.659875955
0.0017485,3.93373E+17,2.00E-09,4.69954E-09,4.35E-09,6.675748703
0.0017515,3.92438E+17,2.00E-09,4.70457E-09,4.36E-09,6.691645721
0.0017545,3.91507E+17,2.00E-09,4.7096E-09,4.36E-09,6.707567022
0.0017576,3.90578E+17,2.00E-09,4.71464E-09,4.37E-09,6.72351262
0.0017606,3.89653E+17,2.00E-09,4.71967E-09,4.37E-09,6.739482529
0.0017636,3.8873E+17,2.00E-09,4.72471E-09,4.38E-09,6.755476763
0.0017667,3.8781E+17,2.00E-09,4.72975E-09,4.39E-09,6.771495335
0.0017697,3.86894E+17,2.00E-09,4.73479E-09,4.39E-09,6.787538259
0.0017727,3.8598E+17,2.00E-09,4.73983E-09,4.40E-09,6.803605549
0.0017758,3.85069E+17,2.00E-09,4.74487E-09,4.40E-09,6.819697217
0.0017788,3.84162E+17,2.00E-09,4.74991E-09,4.41E-09,6.835813279
0.0017818,3.83257E+17,2.00E-09,4.75496E-09,4.42E-09,6.851953747
0.0017848,3.82355E+17,2.00E-09,4.76E-09,4.42E-09,6.868118635
0.0017879,3.81455E+17,2.00E-09,4.76505E-09,4.43E-09,6.884307956
0.0017909,3.80559E+17,2.00E-09,4.77009E-09,4.43E-09,6.900521725
0.0017939,3.79666E+17,2.00E-09,4.77514E-09,4.44E-09,6.916759954
0.001797,3.78775E+17,2.00E-09,4.78019E-09,4.45E-09,6.933022657
0.0018,3.77887E+17,2.00E-09,4.78524E-09,4.45E-09,6.949309848
0.001803,3.77002E+17,2.00E-09,4.79029E-09,4.46E-09,6.96562154
0.0018061,3.7612E+17,2.00E-09,4.79534E-09,4.46E-09,6.981957747
0.0018091,3.75241E+17,2.00E-09,4.8004E-09,4.47E-09,6.998318481
0.0018121,3.74365E+17,2.00E-09,4.80545E-09,4.48E-09,7.014703758
0.0018152,3.73491E+17,2.00E-09,4.81051E-09,4.48E-09,7.031113589
0.0018182,3.7262E+17,2.00E-09,4.81556E-09,4.49E-09,7.047547988
0.0018212,3.71752E+17,2.00E-09,4.82062E-09,4.49E-09,7.06400697
0.0018242,3.70886E+17,2.00E-09,4.82568E-09,4.50E-09,7.080490546
0.0018273,3.70024E+17,2.00E-09,4.83074E-09,4.51E-09,7.096998731
0.0018303,3.69164E+17,2.00E-09,4.8358E-09,4.51E-09,7.113531538
0.0018333,3.68306E+17,2.00E-09,4.84086E-09,4.52E-09,7.13008898
0.0018364,3.67452E+17,2.00E-09,4.84593E-09,4.52E-09,7.146671071
0.0018394,3.666E+17,2.00E-09,4.85099E-09,4.53E-09,7.163277823
0.0018424,3.65751E+17,2.00E-09,4.85605E-09,4.54E-09,7.179909251
0.0018455,3.64904E+17,2.00E-09,4.86112E-09,4.54E-09,7.196565367
0.0018485,3.6406E+17,2.00E-09,4.86619E-09,4.55E-09,7.213246185
0.0018515,3.63219E+17,2.00E-09,4.87126E-09,4.56E-09,7.229951717
0.0018545,3.62381E+17,2.00E-09,4.87632E-09,4.56E-09,7.246681978
0.0018576,3.61545E+17,2.00E-09,4.8814E-09,4.57E-09,7.263436981
0.0018606,3.60711E+17,2.00E-09,4.88647E-09,4.57E-09,7.280216737
0.0018636,3.59881E+17,2.00E-09,4.89154E-09,4.58E-09,7.297021262
0.0018667,3.59053E+17,2.00E-09,4.89661E-09,4.59E-09,7.313850567
0.0018697,3.58227E+17,2.00E-09,4.90169E-09,4.59E-09,7.330704667
0.0018727,3.57404E+17,2.00E-09,4.90676E-09,4.60E-09,7.347583574
0.0018758,3.56584E+17,2.00E-09,4.91184E-09,4.60E-09,7.364487301
0.0018788,3.55766E+17,2.00E-09,4.91692E-09,4.61E-09,7.381415862
0.0018818,3.54951E+17,2.00E-09,4.922E-09,4.62E-09,7.398369269
0.0018848,3.54138E+17,2.00E-09,4.92708E-09,4.62E-09,7.415347536
0.0018879,3.53328E+17,2.00E-09,4.93216E-09,4.63E-09,7.432350676
0.0018909,3.5252E+17,2.00E-09,4.93724E-09,4.64E-09,7.449378701
0.0018939,3.51715E+17,2.00E-09,4.94232E-09,4.64E-09,7.466431625
0.001897,3.50912E+17,2.00E-09,4.9474E-09,4.65E-09,7.483509462
0.0019,3.50112E+17,2.00E-09,4.95249E-09,4.65E-09,7.500612222
0.001903,3.49315E+17,2.00E-09,4.95757E-09,4.66E-09,7.517739921
0.0019061,3.48519E+17,2.00E-09,4.96266E-09,4.67E-09,7.534892571
0.0019091,3.47727E+17,2.00E-09,4.96775E-09,4.67E-09,7.552070184
0.0019121,3.46936E+17,2.00E-09,4.97284E-09,4.68E-09,7.569272774
0.0019152,3.46149E+17,2.00E-09,4.97793E-09,4.68E-09,7.586500354
0.0019182,3.45363E+17,2.00E-09,4.98302E-09,4.69E-09,7.603752936
0.0019212,3.4458E+17,2.00E-09,4.98811E-09,4.70E-09,7.621030534
0.0019242,3.438E+17,2.00E-09,4.9932E-09,4.70E-09,7.63833316
0.0019273,3.43022E+17,2.00E-09,4.9983E-09,4.71E-09,7.655660827
0.0019303,3.42246E+17,2.00E-09,5.00339E-09,4.72E-09,7.673013548
0.0019333,3.41472E+17,2.00E-09,5.00849E-09,4.72E-09,7.690391336
0.0019364,3.40701E+17,2.00E-09,5.01359E-09,4.73E-09,7.707794204
0.0019394,3.39933E+17,2.00E-09,5.01868E-09,4.73E-09,7.725222164
0.0019424,3.39167E+17,2.00E-09,5.02378E-09,4.74E-09,7.74267523
0.0019455,3.38403E+17,2.00E-09,5.02888E-09,4.75E-09,7.760153414
0.0019485,3.37641E+17,2.00E-09,5.03399E-09,4.75E-09,7.777656728
0.0019515,3.36882E+17,2.00E-09,5.03909E-09,4.76E-09,7.795185187
0.0019545,3.36125E+17,2.00E-09,5.04419E-09,4.76E-09,7.812738801
0.0019576,3.3537E+17,2.00E-09,5.04929E-09,4.77E-09,7.830317585
0.0019606,3.34618E+17,2.00E-09,5.0544E-09,4.78E-09,7.84792155
0.0019636,3.33868E+17,2.00E-09,5.05951E-09,4.78E-09,7.86555071
0.0019667,3.3312E+17,2.00E-09,5.06461E-09,4.79E-09,7.883205077
0.0019697,3.32375E+17,2.00E-09,5.06972E-09,4.80E-09,7.900884663
0.0019727,3.31632E+17,2.00E-09,5.07483E-09,4.80E-09,7.918589482
0.0019758,3.30891E+17,2.00E-09,5.07994E-09,4.81E-09,7.936319546
0.0019788,3.30152E+17,2.00E-09,5.08505E-09,4.81E-09,7.954074868
0.0019818,3.29416E+17,2.00E-09,5.09016E-09,4.82E-09,7.97185546
0.0019848,3.28682E+17,2.00E-09,5.09528E-09,4.83E-09,7.989661335
0.0019879,3.2795E+17,2.00E-09,5.10039E-09,4.83E-09,8.007492505
0.0019909,3.2722E+17,2.00E-09,5.10551E-09,4.84E-09,8.025348983
0.0019939,3.26493E+17,2.00E-09,5.11062E-09,4.85E-09,8.043230781
0.001997,3.25767E+17,2.00E-09,5.11574E-09,4.85E-09,8.061137912
0.002,3.25044E+17,2.00E-09,5.12086E-09,4.86E-09,8.079070389
0.002003,3.24324E+17,2.00E-09,5.12598E-09,4.86E-09,8.097028224
0.0020061,3.23605E+17,2.00E-09,5.1311E-09,4.87E-09,8.115011429
0.0020091,3.22888E+17,2.00E-09,5.13622E-09,4.88E-09,8.133020017
