t [s],P [atm],sigmaP [atm],T FFCM-2 [K],sigmaT [K],X_C2H2 [-],sigmaX_C2H2 [-],X_C2H4 [-],sigmaX_C2H4 [-],X_CH4 [-],sigmaX_CH4 [-],fv_rel_633nm,sigma_fv_rel_633 [-],fv_rel_1064nm [-],sigma_fv_rel_1064 [-]
0.0002464,4.71,0.045,1890,26.79,0.01437,0.001616,0.00116,0.000331,0.01493,0.001131,1.2e-09,3.31e-10,7e-10,5.92e-10
0.0002465,4.71,0.045,1890,26.79,0.01437,0.001616,0.00116,0.000331,0.01492,0.00113,1.2e-09,3.34e-10,7e-10,5.91e-10
0.0002466,4.71,0.045,1890,26.8,0.01436,0.001616,0.00116,0.000331,0.01492,0.00113,1.2e-09,3.36e-10,7e-10,5.9e-10
0.0002467,4.71,0.045,1890,26.8,0.01436,0.001615,0.00116,0.000331,0.01492,0.00113,1.2e-09,3.37e-10,8e-10,5.92e-10
0.0002468,4.71,0.045,1890,26.8,0.01436,0.001615,0.00116,0.000331,0.01491,0.00113,1.2e-09,3.38e-10,8e-10,5.94e-10
0.0002469,4.71,0.045,1890,26.81,0.01436,0.001615,0.00116,0.000331,0.01491,0.001129,1.2e-09,3.39e-10,8e-10,5.95e-10
0.000247,4.71,0.045,1890,26.81,0.01436,0.001614,0.00116,0.000331,0.01491,0.001129,1.2e-09,3.39e-10,8e-10,5.95e-10
0.0002471,4.71,0.045,1890,26.82,0.01436,0.001614,0.00116,0.000331,0.0149,0.001129,1.3e-09,3.39e-10,8e-10,5.96e-10
0.0002472,4.71,0.045,1890,26.82,0.01436,0.001614,0.00116,0.000331,0.0149,0.001128,1.3e-09,3.4e-10,8e-10,5.97e-10
0.0002473,4.71,0.045,1890,26.82,0.01436,0.001614,0.00116,0.000331,0.0149,0.001128,1.3e-09,3.42e-10,9e-10,5.97e-10
0.0002474,4.72,0.045,1890,26.83,0.01436,0.001614,0.00116,0.000331,0.0149,0.001128,1.3e-09,3.44e-10,9e-10,5.96e-10
0.0002475,4.72,0.044,1890,26.83,0.01437,0.001615,0.00116,0.000332,0.0149,0.001128,1.3e-09,3.47e-10,9e-10,5.96e-10
0.0002476,4.72,0.044,1890,26.84,0.01437,0.001615,0.00116,0.000332,0.01489,0.001127,1.3e-09,3.49e-10,9e-10,5.95e-10
0.0002477,4.72,0.044,1890,26.84,0.01437,0.001615,0.00116,0.000332,0.01489,0.001127,1.3e-09,3.5e-10,9e-10,5.94e-10
0.0002478,4.72,0.044,1890,26.84,0.01437,0.001615,0.00116,0.000332,0.01489,0.001126,1.3e-09,3.5e-10,9e-10,5.93e-10
0.0002479,4.72,0.044,1890,26.85,0.01437,0.001615,0.00116,0.000332,0.01489,0.001126,1.3e-09,3.49e-10,9e-10,5.92e-10
0.000248,4.72,0.044,1890,26.85,0.01437,0.001615,0.00116,0.000332,0.01489,0.001127,1.3e-09,3.48e-10,9e-10,5.92e-10
0.0002481,4.72,0.044,1890,26.86,0.01437,0.001615,0.00117,0.000332,0.01489,0.001127,1.3e-09,3.48e-10,9e-10,5.92e-10
0.0002482,4.72,0.044,1890,26.86,0.01437,0.001615,0.00117,0.000332,0.01489,0.001126,1.3e-09,3.49e-10,9e-10,5.91e-10
0.0002483,4.72,0.043,1890,26.86,0.01437,0.001615,0.00117,0.000332,0.01489,0.001126,1.3e-09,3.49e-10,9e-10,5.91e-10
0.0002484,4.72,0.043,1890,26.87,0.01437,0.001615,0.00117,0.000332,0.01489,0.001126,1.3e-09,3.5e-10,9e-10,5.89e-10
0.0002485,4.72,0.043,1890,26.87,0.01437,0.001615,0.00117,0.000333,0.01489,0.001126,1.3e-09,3.51e-10,9e-10,5.88e-10
0.0002486,4.72,0.043,1890,26.88,0.01437,0.001615,0.00117,0.000333,0.01489,0.001126,1.3e-09,3.51e-10,9e-10,5.86e-10
0.0002487,4.72,0.043,1890,26.88,0.01438,0.001615,0.00117,0.000333,0.01489,0.001126,1.3e-09,3.51e-10,9e-10,5.84e-10
0.0002488,4.72,0.042,1890,26.88,0.01438,0.001615,0.00117,0.000333,0.01489,0.001126,1.3e-09,3.52e-10,9e-10,5.84e-10
0.0002489,4.72,0.042,1890,26.89,0.01438,0.001616,0.00117,0.000334,0.01489,0.001126,1.3e-09,3.52e-10,9e-10,5.85e-10
0.000249,4.72,0.042,1890,26.89,0.01439,0.001616,0.00117,0.000334,0.01489,0.001127,1.3e-09,3.54e-10,9e-10,5.85e-10
0.0002491,4.72,0.042,1890,26.9,0.01439,0.001616,0.00117,0.000334,0.01489,0.001127,1.3e-09,3.55e-10,9e-10,5.85e-10
0.0002492,4.72,0.042,1890,26.9,0.01439,0.001617,0.00117,0.000334,0.01489,0.001126,1.3e-09,3.57e-10,9e-10,5.85e-10
0.0002493,4.72,0.042,1890,26.9,0.0144,0.001617,0.00117,0.000334,0.01489,0.001126,1.3e-09,3.6e-10,8e-10,5.86e-10
0.0002494,4.72,0.042,1890,26.91,0.0144,0.001617,0.00116,0.000334,0.0149,0.001126,1.3e-09,3.63e-10,8e-10,5.86e-10
0.0002495,4.72,0.042,1890,26.91,0.0144,0.001618,0.00116,0.000334,0.0149,0.001125,1.3e-09,3.65e-10,8e-10,5.87e-10
0.0002496,4.72,0.041,1890,26.92,0.0144,0.001618,0.00116,0.000334,0.0149,0.001125,1.3e-09,3.66e-10,8e-10,5.87e-10
0.0002497,4.73,0.041,1890,26.92,0.01441,0.001618,0.00116,0.000334,0.0149,0.001125,1.3e-09,3.67e-10,8e-10,5.87e-10
0.0002498,4.73,0.041,1890,26.92,0.01441,0.001619,0.00116,0.000334,0.0149,0.001125,1.3e-09,3.67e-10,8e-10,5.86e-10
0.0002499,4.73,0.041,1890,26.93,0.01442,0.001619,0.00116,0.000334,0.0149,0.001125,1.3e-09,3.67e-10,8e-10,5.83e-10
0.00025,4.73,0.041,1890,26.93,0.01442,0.00162,0.00116,0.000334,0.0149,0.001125,1.3e-09,3.67e-10,8e-10,5.82e-10
0.0002501,4.73,0.041,1890,26.94,0.01443,0.00162,0.00116,0.000334,0.0149,0.001125,1.3e-09,3.68e-10,8e-10,5.83e-10
0.0002502,4.73,0.041,1890,26.94,0.01443,0.00162,0.00116,0.000334,0.01489,0.001124,1.3e-09,3.68e-10,8e-10,5.82e-10
0.0002503,4.73,0.041,1890,26.94,0.01443,0.001621,0.00115,0.000334,0.01489,0.001124,1.3e-09,3.68e-10,8e-10,5.83e-10
0.0002504,4.73,0.041,1890,26.95,0.01443,0.001621,0.00115,0.000333,0.01489,0.001124,1.3e-09,3.67e-10,8e-10,5.85e-10
0.0002505,4.73,0.041,1890,26.95,0.01444,0.001621,0.00115,0.000333,0.01489,0.001124,1.3e-09,3.66e-10,8e-10,5.85e-10
0.0002506,4.73,0.041,1890,26.96,0.01443,0.001621,0.00115,0.000333,0.01488,0.001124,1.3e-09,3.63e-10,8e-10,5.85e-10
0.0002507,4.73,0.041,1890,26.96,0.01443,0.001621,0.00115,0.000333,0.01488,0.001123,1.3e-09,3.59e-10,8e-10,5.85e-10
0.0002508,4.73,0.041,1890,26.96,0.01443,0.00162,0.00114,0.000334,0.01488,0.001123,1.3e-09,3.56e-10,8e-10,5.86e-10
0.0002509,4.73,0.041,1890,26.97,0.01443,0.00162,0.00114,0.000334,0.01487,0.001122,1.3e-09,3.54e-10,8e-10,5.86e-10
0.000251,4.73,0.041,1890,26.97,0.01442,0.001619,0.00114,0.000334,0.01487,0.001122,1.3e-09,3.53e-10,8e-10,5.84e-10
0.0002511,4.73,0.041,1890,26.98,0.01442,0.001618,0.00114,0.000334,0.01486,0.001122,1.3e-09,3.53e-10,8e-10,5.81e-10
0.0002512,4.73,0.041,1890,26.98,0.01441,0.001618,0.00114,0.000335,0.01486,0.001121,1.3e-09,3.51e-10,8e-10,5.79e-10
0.0002513,4.73,0.041,1890,26.98,0.01441,0.001617,0.00114,0.000335,0.01485,0.001121,1.3e-09,3.47e-10,8e-10,5.77e-10
0.0002514,4.73,0.041,1890,26.99,0.0144,0.001617,0.00114,0.000335,0.01484,0.00112,1.3e-09,3.44e-10,8e-10,5.73e-10
0.0002515,4.73,0.041,1890,26.99,0.01439,0.001617,0.00114,0.000335,0.01483,0.00112,1.3e-09,3.42e-10,8e-10,5.74e-10
0.0002516,4.73,0.041,1890,27,0.01439,0.001616,0.00113,0.000335,0.01483,0.001119,1.3e-09,3.42e-10,8e-10,5.74e-10
0.0002517,4.73,0.041,1890,27,0.01438,0.001616,0.00113,0.000335,0.01482,0.001118,1.3e-09,3.42e-10,9e-10,5.76e-10
0.0002518,4.73,0.041,1890,27,0.01438,0.001615,0.00113,0.000335,0.01481,0.001117,1.3e-09,3.42e-10,9e-10,5.75e-10
0.0002519,4.73,0.041,1890,27.01,0.01437,0.001614,0.00113,0.000335,0.0148,0.001117,1.3e-09,3.43e-10,9e-10,5.75e-10
0.000252,4.73,0.041,1890,27.01,0.01436,0.001614,0.00113,0.000334,0.01479,0.001116,1.3e-09,3.43e-10,9e-10,5.75e-10
0.0002521,4.73,0.041,1890,27.01,0.01435,0.001613,0.00113,0.000334,0.01478,0.001116,1.3e-09,3.43e-10,9e-10,5.74e-10
0.0002522,4.73,0.041,1890,27.02,0.01434,0.001612,0.00112,0.000334,0.01477,0.001116,1.2e-09,3.41e-10,9e-10,5.74e-10
0.0002523,4.74,0.041,1890,27.02,0.01433,0.001611,0.00112,0.000334,0.01476,0.001115,1.2e-09,3.38e-10,9e-10,5.75e-10
0.0002524,4.74,0.041,1890,27.03,0.01432,0.00161,0.00112,0.000334,0.01476,0.001115,1.2e-09,3.35e-10,9e-10,5.79e-10
0.0002525,4.74,0.041,1890,27.03,0.01432,0.001609,0.00112,0.000334,0.01475,0.001115,1.2e-09,3.34e-10,9e-10,5.8e-10
0.0002526,4.74,0.041,1890,27.03,0.01431,0.001608,0.00112,0.000333,0.01474,0.001115,1.2e-09,3.33e-10,9e-10,5.75e-10
0.0002527,4.74,0.041,1890,27.04,0.01431,0.001608,0.00112,0.000333,0.01474,0.001115,1.2e-09,3.33e-10,9e-10,5.7e-10
0.0002528,4.74,0.041,1890,27.04,0.0143,0.001607,0.00112,0.000333,0.01473,0.001115,1.1e-09,3.33e-10,9e-10,5.68e-10
0.0002529,4.74,0.041,1890,27.05,0.0143,0.001607,0.00111,0.000333,0.01473,0.001114,1.1e-09,3.32e-10,9e-10,5.66e-10
0.000253,4.74,0.041,1890,27.05,0.0143,0.001607,0.00111,0.000333,0.01472,0.001114,1.1e-09,3.3e-10,9e-10,5.66e-10
0.0002531,4.74,0.04,1890,27.05,0.0143,0.001608,0.00111,0.000333,0.01472,0.001114,1.1e-09,3.29e-10,9e-10,5.66e-10
0.0002532,4.74,0.04,1890,27.06,0.0143,0.001608,0.00111,0.000333,0.01472,0.001114,1.1e-09,3.28e-10,9e-10,5.67e-10
0.0002533,4.74,0.04,1890,27.06,0.0143,0.001608,0.00111,0.000333,0.01472,0.001114,1.1e-09,3.29e-10,9e-10,5.66e-10
0.0002534,4.74,0.04,1890,27.07,0.0143,0.001609,0.00111,0.000333,0.01471,0.001114,1.1e-09,3.3e-10,9e-10,5.64e-10
0.0002535,4.74,0.04,1890,27.07,0.0143,0.001609,0.00111,0.000333,0.01471,0.001114,1.1e-09,3.32e-10,9e-10,5.64e-10
0.0002536,4.74,0.04,1890,27.07,0.01431,0.00161,0.00111,0.000333,0.01471,0.001114,1.1e-09,3.34e-10,9e-10,5.62e-10
0.0002537,4.74,0.04,1890,27.08,0.01431,0.00161,0.00111,0.000333,0.01471,0.001114,1.1e-09,3.36e-10,9e-10,5.67e-10
0.0002538,4.74,0.04,1890,27.08,0.01431,0.00161,0.00111,0.000333,0.01471,0.001114,1.1e-09,3.36e-10,9e-10,5.73e-10
0.0002539,4.74,0.04,1890,27.09,0.01431,0.001611,0.00111,0.000333,0.01471,0.001114,1.1e-09,3.38e-10,9e-10,5.79e-10
0.000254,4.74,0.04,1890,27.09,0.01431,0.001611,0.00111,0.000333,0.01472,0.001114,1.1e-09,3.39e-10,9e-10,5.8e-10
0.0002541,4.74,0.04,1890,27.09,0.01432,0.001612,0.00111,0.000333,0.01472,0.001114,1.1e-09,3.41e-10,9e-10,5.8e-10
0.0002542,4.74,0.04,1890,27.1,0.01432,0.001612,0.00111,0.000333,0.01472,0.001114,1.1e-09,3.41e-10,9e-10,5.79e-10
0.0002543,4.74,0.04,1890,27.1,0.01432,0.001613,0.00111,0.000333,0.01472,0.001114,1.1e-09,3.42e-10,9e-10,5.79e-10
0.0002544,4.74,0.04,1890,27.11,0.01433,0.001613,0.00111,0.000333,0.01472,0.001114,1.1e-09,3.42e-10,9e-10,5.78e-10
0.0002545,4.74,0.04,1890,27.11,0.01433,0.001614,0.00111,0.000332,0.01472,0.001114,1.1e-09,3.41e-10,9e-10,5.79e-10
0.0002546,4.74,0.04,1890,27.11,0.01433,0.001614,0.00111,0.000332,0.01471,0.001114,1.1e-09,3.41e-10,9e-10,5.82e-10
0.0002547,4.74,0.04,1890,27.12,0.01433,0.001614,0.00111,0.000332,0.01471,0.001114,1.1e-09,3.4e-10,9e-10,5.83e-10
0.0002548,4.74,0.04,1890,27.12,0.01433,0.001614,0.00111,0.000332,0.01471,0.001114,1.1e-09,3.4e-10,9e-10,5.83e-10
0.0002549,4.74,0.04,1890,27.13,0.01433,0.001615,0.00111,0.000332,0.01471,0.001115,1.1e-09,3.4e-10,9e-10,5.85e-10
0.000255,4.75,0.04,1890,27.13,0.01434,0.001615,0.00111,0.000332,0.01471,0.001115,1.1e-09,3.4e-10,9e-10,5.88e-10
0.0002551,4.75,0.04,1890,27.13,0.01434,0.001615,0.00111,0.000332,0.0147,0.001115,1.1e-09,3.4e-10,9e-10,5.91e-10
0.0002552,4.75,0.04,1890,27.14,0.01434,0.001615,0.00111,0.000332,0.0147,0.001114,1.1e-09,3.39e-10,9e-10,5.92e-10
0.0002553,4.75,0.04,1890,27.14,0.01434,0.001615,0.00111,0.000332,0.01469,0.001114,1.1e-09,3.38e-10,9e-10,5.91e-10
0.0002554,4.75,0.04,1890,27.15,0.01434,0.001615,0.0011,0.000332,0.01469,0.001114,1.1e-09,3.37e-10,9e-10,5.92e-10
0.0002555,4.75,0.04,1890,27.15,0.01434,0.001615,0.0011,0.000332,0.01468,0.001113,1.1e-09,3.36e-10,9e-10,5.91e-10
0.0002556,4.75,0.04,1890,27.15,0.01434,0.001615,0.0011,0.000332,0.01468,0.001113,1.1e-09,3.34e-10,9e-10,5.92e-10
0.0002557,4.75,0.04,1890,27.16,0.01434,0.001616,0.0011,0.000332,0.01467,0.001113,1.1e-09,3.33e-10,9e-10,5.92e-10
0.0002558,4.75,0.04,1890,27.16,0.01435,0.001616,0.0011,0.000332,0.01466,0.001112,1.1e-09,3.3e-10,9e-10,5.92e-10
0.0002559,4.75,0.04,1890,27.17,0.01435,0.001616,0.0011,0.000332,0.01466,0.001112,1.1e-09,3.28e-10,9e-10,5.94e-10
0.000256,4.75,0.04,1890,27.17,0.01435,0.001617,0.0011,0.000332,0.01465,0.001111,1.1e-09,3.26e-10,1e-09,5.96e-10
0.0002561,4.75,0.04,1890,27.17,0.01435,0.001617,0.00111,0.000331,0.01465,0.001111,1.1e-09,3.26e-10,1e-09,5.96e-10
0.0002562,4.75,0.04,1890,27.18,0.01436,0.001617,0.00111,0.000331,0.01464,0.00111,1.1e-09,3.25e-10,1e-09,5.97e-10
0.0002563,4.75,0.04,1890,27.18,0.01436,0.001618,0.00111,0.000331,0.01464,0.00111,1.1e-09,3.24e-10,1e-09,5.97e-10
0.0002564,4.75,0.04,1890,27.19,0.01437,0.001618,0.00111,0.000331,0.01464,0.00111,1.1e-09,3.24e-10,1e-09,5.97e-10
0.0002565,4.75,0.04,1890,27.19,0.01437,0.001619,0.00111,0.000331,0.01464,0.00111,1.1e-09,3.22e-10,1e-09,5.97e-10
0.0002566,4.75,0.04,1890,27.19,0.01438,0.00162,0.00111,0.000331,0.01464,0.00111,1.1e-09,3.2e-10,1e-09,5.97e-10
0.0002567,4.75,0.04,1890,27.2,0.01439,0.00162,0.00111,0.000331,0.01464,0.00111,1.1e-09,3.18e-10,1e-09,5.97e-10
0.0002568,4.75,0.04,1890,27.2,0.01439,0.001621,0.00112,0.000331,0.01464,0.00111,1.1e-09,3.17e-10,1e-09,5.97e-10
0.0002569,4.75,0.04,1890,27.21,0.0144,0.001623,0.00112,0.000331,0.01464,0.001109,1.1e-09,3.17e-10,1e-09,5.96e-10
0.000257,4.75,0.04,1890,27.21,0.01441,0.001624,0.00112,0.000331,0.01464,0.001109,1.1e-09,3.18e-10,1e-09,5.95e-10
0.0002571,4.75,0.04,1890,27.21,0.01442,0.001625,0.00112,0.000331,0.01463,0.001109,1.1e-09,3.19e-10,1e-09,5.95e-10
0.0002572,4.75,0.04,1890,27.22,0.01443,0.001626,0.00112,0.000331,0.01463,0.001108,1.1e-09,3.19e-10,1e-09,5.97e-10
0.0002573,4.75,0.04,1890,27.22,0.01443,0.001626,0.00112,0.000331,0.01463,0.001108,1.1e-09,3.19e-10,1e-09,6.01e-10
0.0002574,4.75,0.039,1890,27.23,0.01444,0.001627,0.00112,0.000331,0.01463,0.001108,1.1e-09,3.19e-10,1e-09,6.01e-10
0.0002575,4.75,0.039,1890,27.23,0.01444,0.001628,0.00112,0.000331,0.01463,0.001108,1.1e-09,3.19e-10,1e-09,6.01e-10
0.0002576,4.75,0.039,1890,27.23,0.01445,0.001628,0.00112,0.000331,0.01463,0.001108,1.1e-09,3.19e-10,1e-09,6.03e-10
0.0002577,4.75,0.039,1890,27.24,0.01445,0.001628,0.00112,0.000331,0.01463,0.001108,1.1e-09,3.19e-10,9e-10,6.03e-10
0.0002578,4.76,0.039,1890,27.24,0.01445,0.001629,0.00112,0.000331,0.01463,0.001108,1.1e-09,3.19e-10,9e-10,6.02e-10
0.0002579,4.76,0.039,1890,27.25,0.01445,0.001629,0.00112,0.000331,0.01463,0.001108,1.1e-09,3.18e-10,9e-10,6.03e-10
0.000258,4.76,0.038,1890,27.25,0.01445,0.001629,0.00112,0.000331,0.01463,0.001108,1.1e-09,3.18e-10,9e-10,6.04e-10
0.0002581,4.76,0.038,1890,27.25,0.01444,0.001628,0.00112,0.000331,0.01462,0.001107,1.1e-09,3.18e-10,9e-10,6.09e-10
0.0002582,4.76,0.038,1889,27.24,0.01443,0.001627,0.00112,0.00033,0.01462,0.001107,1.1e-09,3.18e-10,9e-10,6.1e-10
0.0002583,4.76,0.038,1889,27.24,0.01442,0.001626,0.00112,0.00033,0.01461,0.001105,1.1e-09,3.18e-10,9e-10,6.1e-10
0.0002584,4.76,0.038,1888,27.24,0.01441,0.001625,0.00112,0.00033,0.0146,0.001104,1.1e-09,3.17e-10,8e-10,6.1e-10
0.0002585,4.76,0.038,1888,27.23,0.0144,0.001624,0.00112,0.00033,0.01459,0.001103,1.1e-09,3.15e-10,8e-10,6.14e-10
0.0002586,4.76,0.038,1887,27.23,0.01439,0.001623,0.00112,0.00033,0.01458,0.001102,1.1e-09,3.11e-10,8e-10,6.16e-10
0.0002587,4.76,0.037,1887,27.23,0.01438,0.001622,0.00112,0.00033,0.01456,0.001101,1.1e-09,3.06e-10,8e-10,6.16e-10
0.0002588,4.76,0.037,1886,27.22,0.01438,0.001622,0.00112,0.000329,0.01455,0.001099,1.1e-09,3.02e-10,8e-10,6.13e-10
0.0002589,4.76,0.037,1886,27.22,0.01437,0.001621,0.00112,0.000329,0.01454,0.001098,1.1e-09,3e-10,8e-10,6.12e-10
0.000259,4.76,0.037,1885,27.22,0.01436,0.00162,0.00112,0.000329,0.01453,0.001097,1.1e-09,2.99e-10,8e-10,6.12e-10
0.0002591,4.76,0.037,1884,27.21,0.01435,0.001619,0.00112,0.000328,0.01452,0.001096,1.1e-09,2.98e-10,8e-10,6.1e-10
0.0002592,4.76,0.037,1884,27.21,0.01434,0.001618,0.00112,0.000328,0.01451,0.001096,1.1e-09,2.98e-10,7e-10,6.08e-10
0.0002593,4.76,0.037,1883,27.21,0.01433,0.001618,0.00112,0.000328,0.0145,0.001095,1.1e-09,2.97e-10,7e-10,6.1e-10
0.0002594,4.76,0.037,1883,27.2,0.01432,0.001617,0.00112,0.000328,0.01449,0.001094,1.1e-09,2.96e-10,7e-10,6.15e-10
0.0002595,4.76,0.037,1883,27.2,0.01431,0.001616,0.00112,0.000328,0.01448,0.001093,1.1e-09,2.95e-10,7e-10,6.17e-10
0.0002596,4.76,0.037,1882,27.2,0.0143,0.001615,0.00112,0.000327,0.01447,0.001093,1.1e-09,2.95e-10,8e-10,6.17e-10
0.0002597,4.76,0.037,1882,27.19,0.01429,0.001614,0.00112,0.000327,0.01447,0.001092,1.1e-09,2.96e-10,8e-10,6.16e-10
0.0002598,4.76,0.037,1881,27.19,0.01428,0.001613,0.00112,0.000327,0.01446,0.001092,1.2e-09,2.98e-10,8e-10,6.16e-10
0.0002599,4.76,0.037,1881,27.19,0.01427,0.001612,0.00113,0.000327,0.01445,0.001091,1.2e-09,3e-10,8e-10,6.17e-10
0.00026,4.76,0.037,1880,27.18,0.01426,0.001611,0.00112,0.000327,0.01445,0.001091,1.2e-09,3e-10,8e-10,6.17e-10
0.0002601,4.76,0.037,1880,27.19,0.01426,0.001611,0.00112,0.000327,0.01445,0.001091,1.2e-09,3.01e-10,8e-10,6.18e-10
0.0002602,4.76,0.037,1880,27.19,0.01425,0.00161,0.00112,0.000327,0.01445,0.001092,1.2e-09,3.01e-10,8e-10,6.18e-10
0.0002603,4.76,0.037,1880,27.2,0.01425,0.00161,0.00112,0.000327,0.01445,0.001093,1.2e-09,3.01e-10,9e-10,6.19e-10
0.0002604,4.76,0.037,1880,27.2,0.01425,0.00161,0.00112,0.000327,0.01445,0.001093,1.2e-09,3.01e-10,9e-10,6.18e-10
0.0002605,4.76,0.037,1880,27.2,0.01424,0.001609,0.00112,0.000326,0.01445,0.001094,1.2e-09,3.01e-10,9e-10,6.18e-10
0.0002606,4.76,0.037,1880,27.21,0.01424,0.001609,0.00112,0.000326,0.01446,0.001094,1.2e-09,3.01e-10,9e-10,6.17e-10
0.0002607,4.76,0.037,1880,27.21,0.01423,0.001608,0.00111,0.000326,0.01446,0.001095,1.2e-09,3e-10,9e-10,6.2e-10
0.0002608,4.76,0.037,1880,27.22,0.01423,0.001607,0.00111,0.000326,0.01446,0.001095,1.3e-09,2.99e-10,1e-09,6.21e-10
0.0002609,4.76,0.037,1880,27.22,0.01422,0.001607,0.00111,0.000327,0.01446,0.001095,1.3e-09,2.98e-10,1e-09,6.21e-10
0.000261,4.76,0.037,1880,27.22,0.01422,0.001606,0.00111,0.000327,0.01446,0.001095,1.3e-09,2.98e-10,1e-09,6.21e-10
0.0002611,4.76,0.037,1880,27.23,0.01421,0.001605,0.00111,0.000327,0.01446,0.001095,1.3e-09,3.01e-10,1e-09,6.21e-10
0.0002612,4.76,0.037,1880,27.23,0.01421,0.001605,0.00111,0.000327,0.01446,0.001095,1.3e-09,3.04e-10,1e-09,6.21e-10
0.0002613,4.76,0.037,1880,27.24,0.01421,0.001605,0.00111,0.000327,0.01446,0.001096,1.3e-09,3.06e-10,1e-09,6.21e-10
0.0002614,4.76,0.038,1880,27.24,0.0142,0.001605,0.00111,0.000327,0.01446,0.001096,1.3e-09,3.07e-10,1e-09,6.23e-10
0.0002615,4.76,0.038,1880,27.24,0.0142,0.001605,0.00111,0.000328,0.01445,0.001097,1.3e-09,3.07e-10,1e-09,6.26e-10
0.0002616,4.76,0.038,1880,27.25,0.0142,0.001605,0.00111,0.000328,0.01445,0.001097,1.3e-09,3.07e-10,1e-09,6.3e-10
0.0002617,4.76,0.038,1880,27.25,0.0142,0.001605,0.00112,0.000329,0.01445,0.001097,1.3e-09,3.08e-10,1e-09,6.33e-10
0.0002618,4.76,0.038,1880,27.25,0.0142,0.001605,0.00112,0.000329,0.01445,0.001098,1.3e-09,3.1e-10,1e-09,6.34e-10
0.0002619,4.76,0.038,1880,27.26,0.01421,0.001605,0.00112,0.000329,0.01445,0.001098,1.3e-09,3.11e-10,1e-09,6.33e-10
0.000262,4.76,0.038,1880,27.26,0.01421,0.001606,0.00112,0.000329,0.01445,0.001098,1.3e-09,3.13e-10,1e-09,6.33e-10
0.0002621,4.76,0.038,1880,27.27,0.01421,0.001606,0.00112,0.000329,0.01445,0.001098,1.3e-09,3.16e-10,9e-10,6.32e-10
0.0002622,4.76,0.038,1880,27.27,0.01422,0.001606,0.00112,0.000329,0.01444,0.001099,1.3e-09,3.19e-10,9e-10,6.31e-10
0.0002623,4.76,0.038,1880,27.27,0.01422,0.001607,0.00112,0.000329,0.01444,0.001099,1.3e-09,3.21e-10,9e-10,6.33e-10
0.0002624,4.76,0.038,1880,27.28,0.01423,0.001607,0.00112,0.00033,0.01444,0.001099,1.2e-09,3.22e-10,9e-10,6.36e-10
0.0002625,4.76,0.038,1880,27.28,0.01423,0.001608,0.00112,0.00033,0.01444,0.001099,1.2e-09,3.21e-10,9e-10,6.39e-10
0.0002626,4.76,0.039,1880,27.29,0.01424,0.001608,0.00112,0.00033,0.01443,0.001098,1.2e-09,3.19e-10,8e-10,6.41e-10
0.0002627,4.76,0.039,1880,27.29,0.01424,0.001608,0.00112,0.00033,0.01443,0.001098,1.2e-09,3.18e-10,8e-10,6.4e-10
0.0002628,4.76,0.039,1880,27.29,0.01425,0.001609,0.00112,0.00033,0.01443,0.001098,1.2e-09,3.18e-10,8e-10,6.41e-10
0.0002629,4.76,0.039,1880,27.3,0.01426,0.001609,0.00112,0.00033,0.01443,0.001098,1.2e-09,3.19e-10,8e-10,6.44e-10
0.000263,4.76,0.039,1880,27.3,0.01426,0.001609,0.00112,0.00033,0.01443,0.001098,1.2e-09,3.2e-10,8e-10,6.45e-10
0.0002631,4.76,0.039,1880,27.31,0.01426,0.00161,0.00112,0.00033,0.01443,0.001099,1.2e-09,3.2e-10,8e-10,6.44e-10
0.0002632,4.76,0.039,1880,27.31,0.01427,0.00161,0.00113,0.00033,0.01443,0.001099,1.2e-09,3.2e-10,8e-10,6.44e-10
0.0002633,4.76,0.039,1880,27.31,0.01427,0.00161,0.00113,0.00033,0.01443,0.001099,1.2e-09,3.2e-10,8e-10,6.45e-10
0.0002634,4.76,0.039,1880,27.32,0.01428,0.001611,0.00113,0.000331,0.01443,0.001099,1.2e-09,3.2e-10,8e-10,6.46e-10
0.0002635,4.76,0.039,1880,27.32,0.01428,0.001611,0.00113,0.000331,0.01443,0.001099,1.2e-09,3.19e-10,8e-10,6.46e-10
0.0002636,4.76,0.039,1880,27.33,0.01429,0.001611,0.00113,0.00033,0.01443,0.0011,1.2e-09,3.19e-10,8e-10,6.46e-10
0.0002637,4.76,0.039,1880,27.33,0.01429,0.001612,0.00112,0.00033,0.01443,0.0011,1.2e-09,3.19e-10,8e-10,6.46e-10
0.0002638,4.76,0.039,1880,27.33,0.01429,0.001612,0.00112,0.00033,0.01443,0.0011,1.2e-09,3.19e-10,8e-10,6.47e-10
0.0002639,4.76,0.039,1880,27.34,0.0143,0.001613,0.00112,0.00033,0.01442,0.0011,1.2e-09,3.2e-10,8e-10,6.47e-10
0.000264,4.76,0.039,1880,27.34,0.0143,0.001614,0.00112,0.00033,0.01442,0.0011,1.2e-09,3.2e-10,9e-10,6.49e-10
0.0002641,4.76,0.04,1880,27.35,0.01431,0.001614,0.00112,0.00033,0.01442,0.0011,1.2e-09,3.21e-10,9e-10,6.54e-10
0.0002642,4.76,0.04,1880,27.35,0.01431,0.001615,0.00112,0.00033,0.01441,0.0011,1.2e-09,3.2e-10,9e-10,6.64e-10
0.0002643,4.76,0.04,1880,27.35,0.01432,0.001615,0.00111,0.00033,0.01441,0.0011,1.2e-09,3.19e-10,9e-10,6.68e-10
